50,0.189567974396159,0.187802328231067,0.191333620561252
100,0.186541385556606,0.184524739987376,0.188558031125835
200,0.185844262311248,0.183895893629603,0.187792630992894
400,0.134008882473742,0.132678041216443,0.13533972373104
800,0.0996180874120824,0.0978363068521103,0.101399867972054
1600,0.0927489809537635,0.0908303589424743,0.0946676029650526
3200,0.0858451905406891,0.0838664192270784,0.0878239618542999
6400,0.0780485872716213,0.0759964932309896,0.080100681312253
12800,0.0689953065376696,0.0667816063600635,0.0712090067152757
25600,0.0614594903957773,0.0592578210781273,0.0636611597134274
51200,0.0541386551817711,0.0517687241886496,0.0565085861748926
102400,0.0469295211375498,0.044483780951422,0.0493752613236777
