50,0.293412549476154,0.291017515082426,0.295807583869881
100,0.27963274246254,0.276560471719363,0.282705013205718
200,0.27962746506348,0.276576066503966,0.282678863622995
400,0.240023517795149,0.238499845502824,0.241547190087473
800,0.211856908300439,0.210632516500844,0.213081300100033
1600,0.163658842331455,0.162572103245891,0.164745581417019
3200,0.147239303407761,0.146111957668975,0.148366649146546
6400,0.134629097978244,0.133591716117752,0.135666479838736
12800,0.121384288729643,0.120557486591781,0.122211090867506
25600,0.109554149718151,0.108760869067235,0.110347430369068
51200,0.0990091994973527,0.0982050931302629,0.0998133058644426
102400,0.0907459819617716,0.0899600733442562,0.0915318905792871
