500,6.10522825906401,5.19279755259156,7.01765896553646
1000,5.73339349972868,4.90703311875378,6.55975388070359
2000,5.19526441053414,4.49392506512064,5.89660375594763
4000,4.44794097377105,3.96673604423216,4.92914590330993
8000,3.81257249902446,3.48716526949554,4.13797972855339
16000,3.36763648771342,3.15279296052681,3.58248001490003
32000,3.0319486770457,2.84508172431726,3.21881562977414
64000,2.82330526689553,2.63729157094747,3.00931896284358
128000,2.59917436171524,2.40934331954878,2.78900540388171
256000,2.33573811964314,2.1532871118577,2.51818912742859
512000,1.9742531066466,1.79340282877074,2.15510338452246
1024000,1.6041687138173,1.43875440938538,1.76958301824922
2048000,1.2065839112011,1.0824338319852,1.330733990417
4096000,0.940817614012979,0.856144516520093,1.02549071150586
8192000,0.592573062137154,0.546029135584855,0.639116988689454
16384000,0.353642201518264,0.323211776034826,0.384072627001702
32768000,0.203079838436432,0.184936968753563,0.221222708119301
