500,3.2611404805286,3.07559280489057,3.44668815616662
1000,2.49263801653341,2.35757439981322,2.6277016332536
2000,1.95271537505003,1.84009024621761,2.06534050388245
4000,1.55169685323971,1.45826333982039,1.64513036665903
8000,1.14153533395395,1.07516246817926,1.20790819972863
16000,0.772928725758589,0.726113100795588,0.81974435072159
32000,0.445562328515575,0.417101470684866,0.474023186346284
64000,0.229354626736378,0.213496902550918,0.245212350921838
128000,0.117733416122848,0.110931568377533,0.124535263868163
256000,0.063146411484852,0.0587129519946974,0.0675798709750066
512000,0.0306118683457328,0.028512403265281,0.0327113334261845
1024000,0.015122770512509,0.0141221261483185,0.0161234148766994
2048000,0.00749983531267256,0.00694772354055874,0.00805194708478638
4096000,0.00384765922009113,0.00354854274915197,0.00414677569103028
8192000,0.00205260880969543,0.00190766544018176,0.0021975521792091
16384000,0.00111837822983898,0.00104120816605741,0.00119554829362054
32768000,0.000627842582981513,0.000587043188868231,0.000668641977094795
