500,1.06233999824255,1.010409713112,1.1142702833731
1000,0.977230449447257,0.943167730333202,1.01129316856131
2000,0.935473981571873,0.906963637843031,0.963984325300716
4000,0.899886034757426,0.879076550176057,0.920695519338795
8000,0.891822741176197,0.876298322971748,0.907347159380647
16000,0.88417818809004,0.873858452542186,0.894497923637895
32000,0.886659560778966,0.880339850707565,0.892979270850366
64000,0.885010008710063,0.880111983675688,0.889908033744437
128000,0.884922319769833,0.881415250753561,0.888429388786105
256000,0.883955373969365,0.881526054160989,0.886384693777741
512000,0.882787350524481,0.881247836019555,0.884326865029407
1024000,0.882396090696094,0.881269283713735,0.883522897678454
2048000,0.881494899640598,0.880693731553279,0.882296067727917
4096000,0.881379427983033,0.8808080504592,0.881950805506866
8192000,0.881651848471475,0.881186376966966,0.882117319975984
16384000,0.881734752185211,0.88140573520851,0.882063769161912
32768000,0.88163003076031,0.881380718698854,0.881879342821766
