50,0.289987418232382,0.28694312902963,0.293031707435134
100,0.284232270742649,0.280859183516391,0.287605357968907
200,0.283958977147598,0.28056342479339,0.287354529501806
400,0.217000332028708,0.215004248292475,0.21899641576494
800,0.142823334480534,0.140060424524224,0.145586244436844
1600,0.101628801048667,0.100101903595112,0.103155698502222
3200,0.0810387405835066,0.0798360777342887,0.0822414034327246
6400,0.0689577945227198,0.0680414978531268,0.0698740911923127
12800,0.0597188232965684,0.0589333774114993,0.0605042691816376
25600,0.0529627214285761,0.0522958009512464,0.0536296419059058
51200,0.0478518017448097,0.0472582908473501,0.0484453126422693
102400,0.0439892913573579,0.0434144140797772,0.0445641686349386
