50,0.292493815391961,0.288107168978285,0.296880461805638
100,0.262168879700598,0.257870503992302,0.266467255408893
200,0.261520049375393,0.257211415691513,0.265828683059273
400,0.207344840494066,0.204093126077277,0.210596554910854
800,0.111173593782583,0.108701600671273,0.113645586893893
1600,0.0769691126915126,0.0751983536934092,0.0787398716896159
3200,0.06061323875645,0.0593581342450525,0.0618683432678474
6400,0.0496151798203287,0.0483451797746891,0.0508851798659682
12800,0.0406777127149286,0.0391945894299374,0.0421608359999197
25600,0.0338142476147949,0.0321583597134844,0.0354701355161055
51200,0.0278874815458632,0.0260980353250224,0.029676927766704
102400,0.0224763782730283,0.0206340250616665,0.0243187314843901
