50,0.208703812457829,0.207276171322529,0.21013145359313
100,0.196391711777381,0.194882574001103,0.197900849553658
200,0.196133728141864,0.194581764795691,0.197685691488037
400,0.158519409549478,0.157632243902217,0.159406575196739
800,0.155871164218272,0.155000118340218,0.156742210096326
1600,0.15400186760553,0.153161713940962,0.154842021270099
3200,0.151541059713501,0.150651273538364,0.152430845888637
6400,0.147866670603179,0.147006836213025,0.148726504993334
12800,0.142684138562971,0.141850504484865,0.143517772641078
25600,0.136051067647976,0.13513799975859,0.136964135537361
51200,0.12912850046906,0.12817670989576,0.13008029104236
102400,0.121222299185878,0.120266039438708,0.122178558933048
