500,3.09195526896579,2.90700262532766,3.27690791260392
1000,2.85975027355334,2.68790890762726,3.03159163947941
2000,2.61925821999527,2.44487091890644,2.79364552108411
4000,2.4071730484131,2.22005714401982,2.59428895280638
8000,2.06654914313554,1.88434475026339,2.2487535360077
16000,1.71445783441172,1.54310919237935,1.88580647644409
32000,1.36286487571653,1.23059024064684,1.49513951078622
64000,1.02882181807219,0.942205547237073,1.1154380889073
128000,0.710492402136586,0.641644053641428,0.779340750631745
256000,0.434846867687631,0.398967367703397,0.470726367671865
512000,0.233323128715006,0.214615689055637,0.252030568374375
1024000,0.126231599623062,0.117015702594489,0.135447496651634
2048000,0.0645629776047831,0.0594598521041454,0.0696661031054207
4096000,0.0328713764789973,0.0299117028434804,0.0358310501145142
8192000,0.0165502313966996,0.0151192286111894,0.0179812341822097
16384000,0.00827537135338876,0.00744515371226977,0.00910558899450776
32768000,0.00408910687649176,0.00374176404892704,0.00443644970405647
