50,0.292850471773877,0.29018826452912,0.295512679018634
100,0.270609505069358,0.267678592663647,0.273540417475069
200,0.270605721225225,0.267678230421661,0.273533212028789
400,0.235898428997611,0.234267562783267,0.237529295211955
800,0.203399017757751,0.201564245019097,0.205233790496405
1600,0.145557901910096,0.144286663430765,0.146829140389428
3200,0.129528530012649,0.128313889448088,0.130743170577211
6400,0.114726859647211,0.113780177953824,0.115673541340598
12800,0.100972245958071,0.100180184304743,0.101764307611399
25600,0.0887905704188809,0.0879827560880183,0.0895983847497434
51200,0.0798829594709844,0.0791576007059187,0.0806083182360501
102400,0.073074387587582,0.0724518604120371,0.0736969147631268
