500,1.05935355832754,1.00186454126854,1.11684257538655
1000,0.940740035607038,0.904453350098437,0.97702672111564
2000,0.908634061319736,0.880604299261519,0.936663823377953
4000,0.889167258364082,0.869666184732598,0.908668331995566
8000,0.889885455770398,0.876299277352785,0.903471634188012
16000,0.882586391092132,0.872861856648986,0.892310925535278
32000,0.882296287597361,0.875478589669764,0.889113985524958
64000,0.881112588029568,0.875992358160618,0.886232817898518
128000,0.880420525517849,0.876747503606243,0.884093547429454
256000,0.879966742676626,0.877595279194757,0.882338206158495
512000,0.880630855347499,0.879006601207905,0.882255109487094
1024000,0.881212477675311,0.879957184945865,0.882467770404757
2048000,0.881154737741405,0.88026769221604,0.882041783266769
4096000,0.881166401780159,0.880564415083778,0.88176838847654
8192000,0.880846421718531,0.880438037665293,0.88125480577177
16384000,0.880840950536397,0.880523087734073,0.881158813338721
32768000,0.880782513108309,0.880580461028246,0.880984565188373
